"","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.website_url","Input.index","Answer.article_title","Answer.first_name1","Answer.first_name2","Answer.inst1","Answer.inst2","Answer.journal_name","Answer.last_name1","Answer.last_name2","Answer.reason_cannot_find","Approve","Reject"
"26","37VE3DA4YVW0MPJN839QPXJI3R2HBQ","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:45 PDT 2019",NA,NA,"33CUSNVVNPRQD0IHSP0B92W7N4B883","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:53:22 PDT 2019","Fri Aug 30 05:00:06 PDT 2019","Fri Sep 06 05:00:06 PDT 2019","","Tue Sep 03 10:28:46 PDT 2019","did not meet requirements",404,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",7,"factorial survey","Michael C.","Randolph A.","N/A","N/A","Children's Attitudes Towards Reading: A National Survey","McKenna","Ellsworth","Not found","","did not meet requirements"
"27","37VE3DA4YVW0MPJN839QPXJI3R2HBQ","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:45 PDT 2019",NA,NA,"3CCZ6YKWR9Y74NIPZJZMXEHR6BL59Z","A2NST4XMJEPXQY","Approved","Tue Sep 03 10:48:01 PDT 2019","Tue Sep 03 10:57:26 PDT 2019","Tue Sep 10 10:57:26 PDT 2019","Tue Sep 10 10:57:56 PDT 2019","","",565,"100% (2/2)","100% (2/2)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",7,"Children's attitudes toward reading","Michael C","Randolph","Georga Southern University","Wichita State University","A national survey","McKenna","Ellsworth","{}","x",""
"28","3D4BBDG7ZIB42M4U7IGJWNOQ27KC3L","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:27 PDT 2019",NA,NA,"3ERMJ6L4D071YBF2CLIO0K17WPQM7E","A3O00SDUZVS4HD","Approved","Fri Aug 30 03:59:03 PDT 2019","Fri Aug 30 04:05:38 PDT 2019","Fri Sep 06 04:05:38 PDT 2019","Tue Sep 03 10:28:47 PDT 2019","","",395,"100% (3/3)","100% (3/3)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",2,"What Constitutes Rape: A Factorial Survey Analysis of a Student of a Population","Ronet","Sally","University of Delaware","University of New Hampshire","In a Meeting of American SOciological Association","Bachman","Ward","{}","x",""
"29","3PIOQ99R7Z17SKE4BSLYZ782EOINUM","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:46 PDT 2019",NA,NA,"3WOKGM4L73VBG30U42CSD9GPK2X0OO","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:12:28 PDT 2019","Tue Sep 03 11:12:37 PDT 2019","Tue Sep 10 11:12:37 PDT 2019","Tue Sep 10 11:12:56 PDT 2019","","",9,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",3,"gedgsdgdsg","sdgsdgsd","gdsgsdg","dgsdgsdgsdgsd","sdgdsgegewg","sdgsdg","sdggg","sdgsdgsd","{}","","did not meet requirements"
"30","3PIOQ99R7Z17SKE4BSLYZ782EOINUM","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:46 PDT 2019",NA,NA,"3WT783CTPDWBR161CD0Q2QIRL1OCBJ","ARN4X2U9QNDHK","Rejected","Fri Aug 30 05:47:23 PDT 2019","Fri Aug 30 05:56:28 PDT 2019","Fri Sep 06 05:56:28 PDT 2019","","Tue Sep 03 10:28:46 PDT 2019","did not meet requirements",545,"0% (0/1)","0% (0/1)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",3,"Journals & Books","W.A Arrindell,","A. Zaitman","Vrije Universiteit, Faculty of Medicine, Department of Psychiatry at the Amsterdam Psychiatric Centre, Valeriusplein 9, 1075 BG Amsterdam, The Netherlands","Vrije Universiteit Amsterdam","Cross-national validity of the five-components model of self-assessed fears: Canadian psychiatric outpatients data vs. Dutch target ratings on the fear survey schedule-III","ARRINDELL","Zaitman","OK","","did not meet requirements"
"31","322ZSN9Z5HZ66ZP9TIGSV2G04TGT46","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:47 PDT 2019",NA,NA,"3IAS3U3I0HVYTJEZFKBKQD959A22BR","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:24:10 PDT 2019","Fri Aug 30 04:29:07 PDT 2019","Fri Sep 06 04:29:07 PDT 2019","","Tue Sep 03 10:28:48 PDT 2019","did not meet requirements",297,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",8,"factorial survey","Michael C.","Randolph A.","N/A","N/A","Children's Attitudes Towards Reading: A National Survey","McKenna","Ellsworth","Not found","","did not meet requirements"
"32","322ZSN9Z5HZ66ZP9TIGSV2G04TGT46","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:47 PDT 2019",NA,NA,"3W2LOLRXLDUGQ6ZE0N3EQO039NMRKT","A1KICPJTNPLT60","Approved","Tue Sep 03 11:02:37 PDT 2019","Tue Sep 03 11:07:57 PDT 2019","Tue Sep 10 11:07:57 PDT 2019","Tue Sep 10 11:08:56 PDT 2019","","",320,"100% (4/4)","100% (4/4)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",8,"Children's Attitude towards reading: A national survey","Michael C.","Dennis J.","Georgia Southern University, Savannah, Georgia, USA","Wichita State University, Kansas, USA","International Literacy Association","McKenna","Kear","All required information was found","","did not meet requirements"
"33","3ABAOCJ4R9J9I9MNIIMTCRMD6D2QMK","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:27 PDT 2019",NA,NA,"3QAVNHZ3EOJZBVVFJCTTAYO8XS7ALS","A1YDP15X5T2VY9","Approved","Fri Aug 30 04:11:36 PDT 2019","Fri Aug 30 04:13:00 PDT 2019","Fri Sep 06 04:13:00 PDT 2019","Tue Sep 03 10:28:47 PDT 2019","","",84,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",4,"A national survey of mental health professionals concerning the causes of early infantile autism","Bernard","Meoghan","Villanova University","University of Delaware","Journal of Clinical Psychology","Gallagher","Byrne","{}","x",""
"34","3H1C3QRA02Y7CKKRW2XFFESNTWAECE","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:46 PDT 2019",NA,NA,"34Z02EIMIUSRTV520JYR7JMCJAE0TA","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:12:51 PDT 2019","Tue Sep 03 11:13:02 PDT 2019","Tue Sep 10 11:13:02 PDT 2019","Tue Sep 10 11:13:56 PDT 2019","","",11,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",9,"gewgewgewegwegewgewgwegwe","ewgwegew","egwegwe","gwegwegw","egewgweg","gewwgewg","ewggwegwe","gwegwe","grhddhrhrdhdr","","did not meet requirements"
"35","3H1C3QRA02Y7CKKRW2XFFESNTWAECE","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:46 PDT 2019",NA,NA,"3IFS6Q0HJKY1LQ93F9I73IQM2UGSIO","A29ZTF7JUO8F39","Rejected","Fri Aug 30 03:22:54 PDT 2019","Fri Aug 30 03:26:02 PDT 2019","Fri Sep 06 03:26:02 PDT 2019","","Tue Sep 03 10:28:46 PDT 2019","did not meet requirements",188,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",9,"factorial survey","Michael C.","Randolph A.","Georgia Southern University","Wichita State University","Children's Attitudes Towards Reading: A National Survey","McKenna","Ellsworth","{}","","did not meet requirements"
"36","3TZDZ3Y0JTL6ULJC8US9648LY23919","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:46 PDT 2019",NA,NA,"3C2NJ6JBKCW0US3WIAGTH89ZQZGN21","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:39:05 PDT 2019","Fri Aug 30 04:40:37 PDT 2019","Fri Sep 06 04:40:37 PDT 2019","","Tue Sep 03 10:28:47 PDT 2019","did not meet requirements",92,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",5,"Sexual Harassmen: the definiton and mesaurement of a construct","Louise","Single","{}","{}","Ivory Power: Sexual Harassment on Campus","Fitzgerald","Author","there are no institutions","","did not meet requirements"
"37","3TZDZ3Y0JTL6ULJC8US9648LY23919","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:46 PDT 2019",NA,NA,"3L2IS5HSFCX9E4CY1UQZNR4RAHWNUZ","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:18:17 PDT 2019","Tue Sep 03 11:18:26 PDT 2019","Tue Sep 10 11:18:26 PDT 2019","Tue Sep 10 11:18:56 PDT 2019","","",9,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",5,"gasgsgas","sagaga","asgasga","gagasg","gasgasgasg","gasgasg","gasgasgasgas","gasagsgasga","gasgasgasgas","","did not meet requirements"
"38","3YGYP13642OFCSMN7YQTUWLI7PENRI","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:17 PDT 2019",NA,NA,"3X65QVEQI22N4ASD3QPKGTEWXVSCLW","A1JYF5ULFZS8L","Approved","Fri Aug 30 04:20:19 PDT 2019","Fri Aug 30 04:24:02 PDT 2019","Fri Sep 06 04:24:02 PDT 2019","Tue Sep 03 10:28:48 PDT 2019","","",223,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",10,"Fear of black strangers","Craig","T","University of Oklahoma","University of Oklahoma","Social Science Research","St John","Healdmoore","{}","x",""
"39","3L60IFZKF4XAD2M98VJMB8MGY47HH6","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:27 PDT 2019",NA,NA,"3Z4XG4ZF4A6GS1JP0XC3P1D0EDI8X9","A1YDP15X5T2VY9","Approved","Fri Aug 30 04:33:21 PDT 2019","Fri Aug 30 04:34:41 PDT 2019","Fri Sep 06 04:34:41 PDT 2019","Tue Sep 03 10:28:49 PDT 2019","","",80,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",6,"Justifying the enclosure of monetary incentives in mail survey cover letters","Paul","Deborah","Ball State University","Ball State University","Psychology and Marketing","Biner","Barton","{}","x",""
"40","3YCT0L9OMNORD7M0MNQYK6QETRXNS6","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:17 PDT 2019",NA,NA,"39GXDJN2OVTOOCEU0IBL1GGFY2B8V7","A1JYF5ULFZS8L","Approved","Fri Aug 30 04:47:00 PDT 2019","Fri Aug 30 04:49:14 PDT 2019","Fri Sep 06 04:49:14 PDT 2019","Tue Sep 03 10:28:46 PDT 2019","","",134,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",1,"The effect of visual stimuli on mail survey response rates","Raymond","Linda","Southern Illinois University","Database Marketing Manager at Maritz Perfor","Industrial Marketing Management","LaGarce","D. Kuhn","{}","x",""
"41","35F6NGNVM9Y3PM7SVGEZYE0AVV6T7Q","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:27 PDT 2019",NA,NA,"3XXU1SWE8OAMEZ6TUJ7ACEWKUUY0AB","A2SL3JFI9CA0HE","Approved","Fri Aug 30 04:42:37 PDT 2019","Fri Aug 30 04:52:20 PDT 2019","Fri Sep 06 04:52:20 PDT 2019","Tue Sep 03 10:28:49 PDT 2019","","",583,"69% (9/13)","69% (9/13)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",7,"Cross-national validity of the five-components model of self-assessed fears: Canadian psychiatric outpatients data vs. Dutch target ratings on the fear survey schedule-III","W.A","A","Amsterdam Psychiatric Centre","Amsterdam Psychiatric Centre","Advances in Behaviour Research and Therapy","Arrindell","Zaitman","{}","x",""
"42","371DNNCG45H7P0CB5L65CEW56FCT8D","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:27 PDT 2019",NA,NA,"3EJPLAJKEOVITI0G803Q28XKGIRZ6C","A3TG427HOFMVQU","Approved","Fri Aug 30 04:49:52 PDT 2019","Fri Aug 30 04:52:27 PDT 2019","Fri Sep 06 04:52:27 PDT 2019","Tue Sep 03 10:28:46 PDT 2019","","",155,"36% (4/11)","36% (4/11)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",8,"The Exploratory and Confirmatory Factor Analyses of the Latent Structure of the Study Attitudes and Methods Survey for a Sample of 176 Eighth-Grade Students","Marianne","William","Anaheim Union High School District","University of Southern California","Research Article (Volume 50, issue 2)","Welsh","B. Michael","{}","x",""
"43","33K3E8REWXAE6HLVAV721HHBJB08XB","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:48 PDT 2019",NA,NA,"323Q6SJS8KVSLQTX370NW76SEI7HFK","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:10:09 PDT 2019","Tue Sep 03 11:10:19 PDT 2019","Tue Sep 10 11:10:19 PDT 2019","Tue Sep 10 11:10:56 PDT 2019","","",10,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",2,"gewgegewge","ewgewgewgweg","{}","gewgewgewge","ewgewgwegwe","gewgwegewg","gegwegewgewg","gwegewgewg","gwegwegwgeg","","did not meet requirements"
"44","33K3E8REWXAE6HLVAV721HHBJB08XB","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:48 PDT 2019",NA,NA,"3JC6VJ2SADYL96SURPDMT9SBB26A53","A1YDP15X5T2VY9","Rejected","Fri Aug 30 03:52:34 PDT 2019","Fri Aug 30 03:53:17 PDT 2019","Fri Sep 06 03:53:17 PDT 2019","","Tue Sep 03 10:28:49 PDT 2019","did not meet requirements",43,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",2,"Researching non-profit organisational effectiveness: A comment on Herman and Heimovics","Stephen","Mike","{}","{}","Voluntas: International Journal of Voluntary and Nonprofit Organizations","Osborne","Tricker","there are no institutions","","did not meet requirements"
"45","37VUR2VJ6B48SJQFKE208U9T4N6C1T","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:17 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:17 PDT 2019",NA,NA,"3R5F3LQFV4Z8IO6K8WPKJ8JB1IKZO0","A1JYF5ULFZS8L","Approved","Fri Aug 30 04:40:57 PDT 2019","Fri Aug 30 04:44:33 PDT 2019","Fri Sep 06 04:44:33 PDT 2019","Tue Sep 03 10:28:49 PDT 2019","","",216,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",3,"Rational and social theories as complementary explanations of communication media choices: Two policy-capturing studies","Jane","Linda Klebe","Newcastle University","The Pennsylvania State University","Academy of Management journal","Webster","Trevino","{}","x",""
"46","3KG2UQJ0MK3F0R7NUJ1TP6BDB3CQNK","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:27 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:48 PDT 2019",NA,NA,"338JKRMM28EXPZCPSREVI6V1H2VAH1","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:13:35 PDT 2019","Tue Sep 03 11:13:42 PDT 2019","Tue Sep 10 11:13:42 PDT 2019","Tue Sep 10 11:13:56 PDT 2019","","",7,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=1990""
",9,"dgsdgsd","gsdgsdg","gsdgsd","sgdsgsd","gsdgsdg","gsdgsd","sdgsdgdsgd","sdgsdgsdgsdgs","sdgsdgsdgsd","","did not meet requirements"
